"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"CAALFM_C700800CA",404.975710496232,0.00851085472296318,0.0543472705617871,0.631796231761117,0.999708752221059
"CAALFM_C700810WA",1234.34749510163,0.00293805808693372,0.0550521291475215,0.823800044881297,0.999708752221059
"CAALFM_C700820WA",924.469021982892,-0.002980966335458,0.0540421315363473,0.856686499306683,0.999708752221059
"CAALFM_C700830CA",2448.2951956435,0.0117702826114234,0.0547166149613021,0.54410167129064,0.999708752221059
"CAALFM_C700840CA",498.778161819102,0.00653373911037787,0.0560980388513793,0.56189640777883,0.999708752221059
"CAALFM_C700850WA",228.671617019165,0.005399757480485,0.0566481186507735,0.421659921855641,0.999708752221059
"CAALFM_C700860WA",5420.08609512503,0.00814638161044266,0.0560915386476569,0.531168223733493,0.999708752221059
"CAALFM_C700870WA",8.90296484095192,0.00202927391602283,0.0566844495209163,0.330460366030355,0.999708752221059
"CAALFM_C700880CA",314.357913936134,0.00327762527878182,0.0565132250798255,0.571385304714252,0.999708752221059
"CAALFM_C700890CA",3465.78563731534,-0.00122551061033515,0.0553098639524616,0.918049008890945,0.999708752221059
"CAALFM_C700910CA",462.96195468166,-0.00291880471185489,0.0557729806468397,0.777694318352072,0.999708752221059
"CAALFM_C700920CA",390.345027413933,-0.012569113056509,0.0562235673063577,0.422153249892215,0.999708752221059
"CAALFM_C700940WA",2503.15340451633,0.00550146070286633,0.056133328751358,0.629259309812474,0.999708752221059
"CAALFM_C700950WA",1862.26338462021,-0.00104667545536301,0.0564954959293013,0.812295955025617,0.999708752221059
"CAALFM_C700960WA",34674.5357227127,-0.00201240303512616,0.0564735514080785,0.69433830347967,0.999708752221059
"CAALFM_C700970CA",1082.05398215543,-0.00542141123402916,0.0545721075378275,0.728824357471582,0.999708752221059
"CAALFM_C700980WA",2137.95946150891,-0.00364947875197118,0.0541756445154022,0.821575486066111,0.999708752221059
"CAALFM_C700990WA",40041.8567178089,-0.00167365212687507,0.0564576174440096,0.742132730098107,0.999708752221059
"CAALFM_C701010WA",92.0164864609894,-0.00253053289953838,0.0566045251885825,0.529850730995237,0.999708752221059
"CAALFM_C701020CA",1372.62973751841,-0.0009304275568721,0.056502586468968,0.827062981659798,0.999708752221059
"CAALFM_C701030CA",4111.25712299082,-0.000357720157660623,0.056606036518633,0.87991585552002,0.999708752221059
"CAALFM_C701040CA",771.695394336134,0.00280796285902773,0.0557275029093975,0.795075238108846,0.999708752221059
"CAALFM_C701050WA",42.1627488077942,-0.00454717152979375,0.0559013209123325,0.66581897110559,0.999708752221059
"CAALFM_C701070CA",1394.98979950603,0.00521790445902141,0.0564181726611451,0.527430822371785,0.999708752221059
"CAALFM_C701100CA",219.437659291913,0.00137513026198827,0.0562330616079743,0.851259817867824,0.999708752221059
"CAALFM_C701130CA",30.2290506010501,0.00482843771168503,0.0568289936636105,0.238900058211402,0.999708752221059
"CAALFM_C701150WA",142.616044213612,-0.00164108159088573,0.0563497629586668,0.790137010260941,0.999708752221059
"CAALFM_C701160CA",1486.11440171714,-0.00210609622848632,0.056224119231691,0.773625446252829,0.999708752221059
"CAALFM_C701170CA",233.900559890461,-0.000472426291067082,0.0564351325680034,0.923278755380594,0.999708752221059
"CAALFM_C701180WA",483.536440007642,-0.0017416131494337,0.0541533272830752,0.873872015394976,0.999708752221059
"CAALFM_C701190WA",566.232827126257,0.00792708453025523,0.0536964523149019,0.673350280822792,0.999708752221059
"CAALFM_C701200CA",2012.67941788264,-0.000415698455761261,0.0565833242498944,0.8835760915289,0.999708752221059
"CAALFM_C701210CA",863.060226319488,-0.00116528170858762,0.0565271483851707,0.775235196040222,0.999708752221059
"CAALFM_C701220WA",1673.95217546008,-0.00163962508189167,0.0561727998659004,0.822123201303987,0.999708752221059
"CAALFM_C701230CA",1139.03873664577,0.00159427104418055,0.0561232212576177,0.847065041458411,0.999708752221059
"CAALFM_C701250WA",60243.7966873778,-0.0010624355466203,0.056515585950428,0.79582117831302,0.999708752221059
"CAALFM_C701260WA",11.0395695101509,-0.000840163520245465,0.0565676077305953,0.806082241149427,0.999708752221059
"CAALFM_C701270CA",769.618875616145,-0.00249772184402347,0.0563342702147068,0.72243743958794,0.999708752221059
"CAALFM_C701280CA",356.822932007194,0.000496748985250265,0.0553880481986403,0.96806806685891,0.999708752221059
"CAALFM_C701290WA",186.017688937135,-0.00201319546797397,0.0560009481395015,0.819280759223172,0.999708752221059
"CAALFM_C701300CA",199.87504807608,-0.00928042141491088,0.0563895443655892,0.44354423366242,0.999708752221059
"CAALFM_C701320WA",1168.67126540744,0.00371699071678668,0.056028470768325,0.696715086703385,0.999708752221059
"CAALFM_C701330CA",619.334059253248,0.00714612673386599,0.0549837569298285,0.608674902952841,0.999708752221059
"CAALFM_C701340WA",954.970020244673,0.00487597047322973,0.05435798165749,0.753980404736979,0.999708752221059
"CAALFM_C701350CA",560.516260240213,-0.000261602124884283,0.0564331295962403,0.954611183845355,0.999708752221059
"CAALFM_C701360CA",160.825707869805,-0.000577397027428689,0.0564534688738664,0.902412395962516,0.999708752221059
"CAALFM_C701370WA",291.260732391241,0.000209639225924171,0.0563978678342709,0.972001513359854,0.999708752221059
"CAALFM_C701380WA",29.6018047709238,-0.000673511086504373,0.056490157698572,0.878772994812132,0.999708752221059
"CAALFM_C701390WA",335.506534312402,0.00121136451662236,0.0563318731592579,0.850639927086866,0.999708752221059
"CAALFM_C701400CA",512.881482618149,0.000373512306823155,0.0550771616229694,0.978783658459665,0.999708752221059
"CAALFM_C701410CA",460.455494693104,-0.0048140260171576,0.0553398877726122,0.710598862699385,0.999708752221059
"CAALFM_C701420WA",1121.64261513493,-0.00314822804209611,0.0563880186804234,0.637513976818397,0.999708752221059
"CAALFM_C701430CA",682.535533162597,0.00641479543856367,0.0569252748679587,0.259680690208349,0.999708752221059
"CAALFM_C701440WA",286.389313932275,-0.00136677306200048,0.0565517114337367,0.724546712194786,0.999708752221059
"CAALFM_C701450CA",9612.50427460252,-0.000944949311343574,0.0564994783112923,0.825014653275578,0.999708752221059
"CAALFM_C701460CA",403.33394318035,0.00808154497642836,0.055338671020171,0.581963716949414,0.999708752221059
"CAALFM_C701470CA",2820.14710854655,-0.000670533310253152,0.0558695112879623,0.935978465676967,0.999708752221059
"CAALFM_C701480WA",569.309578801241,-0.00183512734211051,0.0560050854777273,0.832020979349077,0.999708752221059
"CAALFM_C701490WA",1222.98922638846,-0.00372805856638561,0.0561242535804678,0.666032350451508,0.999708752221059
"CAALFM_C701500WA",293.039638273775,0.00239650510227377,0.0556537511779825,0.830652563357839,0.999708752221059
"CAALFM_C701510WA",911.636237025335,-0.00120675181079068,0.0564532093661872,0.80763775371757,0.999708752221059
"CAALFM_C701520WA",2873.65238523067,-0.0125894615910101,0.056718556266033,0.377067513474248,0.999708752221059
"CAALFM_C701540WA",51.2428391485907,-0.0126781551031434,0.0581668138518915,0.124563712705111,0.999708752221059
"CAALFM_C701550WA",3030.35779839872,0.0143953717775564,0.0567896466206191,0.590525583792578,0.999708752221059
"CAALFM_C701560CA",229.185591397817,0.000940721698218262,0.0565056865322518,0.835485448388088,0.999708752221059
"CAALFM_C701570CA",187.723101582471,-0.000710446483536416,0.0563023212546493,0.909165374962904,0.999708752221059
"CAALFM_C701580WA",1554.52549436312,-0.00257671997328149,0.0552088341648113,0.857030363577983,0.999708752221059
"CAALFM_C701590CA",498.204927453706,0.000896885105727039,0.0560306565969056,0.916716587111796,0.999708752221059
"CAALFM_C701600WA",3489.757760447,-0.00059707810249158,0.0565073418435973,0.881805761392137,0.999708752221059
"CAALFM_C701610WA",1019.62644591966,-0.00384056937735644,0.0564601577117151,0.561384437763297,0.999708752221059
"CAALFM_C701620CA",603.783660454505,0.00480772865947931,0.0552911130392604,0.718329194976618,0.999708752221059
"CAALFM_C701630WA",881.635557910829,-0.00729988701644604,0.0554165274385082,0.603788961371893,0.999708752221059
"CAALFM_C701640WA",27218.5009703214,-0.00302426982272049,0.052872834576708,0.921340607239141,0.999708752221059
"CAALFM_C701650WA",2677.86554323188,-0.00139313932796011,0.0546964664502318,0.920559806006014,0.999708752221059
"CAALFM_C701660CA",1950.30646572423,-0.00138219879685677,0.0563549895762304,0.814233853394879,0.999708752221059
"CAALFM_C701670WA",282.773140077348,0.00959310683554227,0.0568843895166682,0.352243401320418,0.999708752221059
"CAALFM_C701680CA",490.940143267696,0.00230484239258785,0.056332448241587,0.732075904558021,0.999708752221059
"CAALFM_C701690WA",98.9348894624104,-0.00212645818403798,0.0562938828605992,0.754379298338148,0.999708752221059
"CAALFM_C701700WA",352.16780021484,-0.00430227976860566,0.055656701963345,0.72072498058414,0.999708752221059
"CAALFM_C701710WA",2661.27940620192,-0.000427115092830405,0.0560497578520705,0.955123125969004,0.999708752221059
"CAALFM_C701720WA",691.431461837319,-0.00538768899677632,0.0547951702706267,0.721056890612022,0.999708752221059
"CAALFM_C701730CA",45.3660486766338,-0.0091427349455035,0.0569921227648013,0.316428860500654,0.999708752221059
"CAALFM_C701740CA",288.064440019622,-0.00607262029965887,0.0557418118118057,0.615136397648508,0.999708752221059
"CAALFM_C701750WA",263.733583810579,-0.00105116777389713,0.0564924915941978,0.814416512536883,0.999708752221059
"CAALFM_C701760CA",3074.69344144054,-0.000842226851621303,0.0561707948692827,0.905936702343641,0.999708752221059
"CAALFM_C701780WA",1363.17677405018,0.00191218848804639,0.054445424808059,0.798494124290602,0.999708752221059
"CAALFM_C701790CA",69685.2342535013,0.00722037624094076,0.0571750418754583,0.778278438203946,0.999708752221059
"CAALFM_C701800CA",18816.7473980994,0.00119973520587316,0.0563309901685433,0.854547517420373,0.999708752221059
"CAALFM_C701810WA",4609.4593864408,-0.00309533431296358,0.0559066277856812,0.779937800072238,0.999708752221059
"CAALFM_C701820CA",2759.56335283713,0.00299670860889661,0.0554284909458973,0.80138055925243,0.999708752221059
"CAALFM_C701830WA",302.55791965601,0.0037951786570535,0.055001841118035,0.783232526062861,0.999708752221059
"CAALFM_C701840WA",2484.29753165871,0.0064590398731776,0.0565141522878985,0.462814803405876,0.999708752221059
"CAALFM_C701850CA",3864.25659413457,0.00474047095153048,0.0563899010972274,0.55844494841535,0.999708752221059
"CAALFM_C701870WA",1046.46436249462,-0.00289555308381518,0.0556728966586087,0.788354967092145,0.999708752221059
"CAALFM_C701880CA",182.728887042476,-0.000770990266390162,0.0562972882295644,0.902054552583453,0.999708752221059
"CAALFM_C701890CA",2066.14425795993,-0.000498839801855696,0.0564688238120384,0.909562818081696,0.999708752221059
"CAALFM_C701900WA",7744.31858670542,-0.00126584603694268,0.0565095484359158,0.843792491926816,0.999708752221059
"CAALFM_C701910CA",280.162626811336,0.00703990808016918,0.057023150736345,0.226208158360975,0.999708752221059
"CAALFM_C701920WA",3320.05746723599,0.00555355839279848,0.0560250707583592,0.604445203730412,0.999708752221059
"CAALFM_C701930CA",770.757533179736,0.00139395020513111,0.0557573144153418,0.892441360711048,0.999708752221059
"CAALFM_C701940CA",910.444611621027,0.00470653166363015,0.0564350382786402,0.538355314584001,0.999708752221059
"CAALFM_C701950WA",1245.35893794271,-0.00273696938137627,0.0560713569496828,0.750352849554455,0.999708752221059
"CAALFM_C701960WA",623.03767641461,0.00798156753888231,0.0565161202344248,0.439570914279613,0.999708752221059
"CAALFM_C701970CA",13518.2402489644,-0.000943472982080251,0.0564233279391735,0.852868254079304,0.999708752221059
"CAALFM_C701990CA",383.800736213619,0.00241651901129105,0.0565317712451502,0.62526872630686,0.999708752221059
"CAALFM_C702000CA",7.63778924701795,-0.00211229033449646,0.0565436553642883,0.637010933989067,0.999708752221059
"CAALFM_C702010CA",47.6160353217155,9.73425440860093e-05,0.0565094095540431,0.985119549721013,0.999708752221059
"CAALFM_C702020WA",492.042263783593,-0.000541197345497085,0.0561388381959712,0.940542434702409,0.999708752221059
"CAALFM_C702030WA",65148.2956211833,-0.00128770503715867,0.0557158822690507,0.896097257783961,0.999708752221059
"CAALFM_C702040CA",3204.57377590331,0.00769998494089849,0.0568981622167699,0.324637362780223,0.999708752221059
"CAALFM_C702050CA",947.162134116159,0.00585346576616811,0.0560376166766861,0.590663243434161,0.999708752221059
"CAALFM_C702060WA",2056.94915608009,-0.00105993015479894,0.0563939343761185,0.846576437808402,0.999708752221059
"CAALFM_C702070WA",31.9454880431926,-0.00115679156656852,0.0557883567225905,0.905400394909816,0.999708752221059
"CAALFM_C702080WA",861.619908333707,0.00095445611385269,0.0563176797317791,0.884329503711189,0.999708752221059
"CAALFM_C702090CA",279.88496260864,0.0155832658108404,0.0573907992511048,0.315349444007111,0.999708752221059
"CAALFM_C702100WA",5581.97540993094,-0.000183310290414882,0.0558638801085385,0.980729443370424,0.999708752221059
"CAALFM_C702110WA",997.728271873249,0.0034422237030223,0.0539051369665206,0.849310550068358,0.999708752221059
"CAALFM_C702120CA",810.973874037812,-0.00127442905484222,0.0564724369680272,0.789656363510104,0.999708752221059
"CAALFM_C702130WA",5.26287373534488,0.000231798710770522,0.056641619641174,0.897497519116331,0.999708752221059
"CAALFM_C702140WA",88.0759840313291,0.00475076488884596,0.0565308126602953,0.49504782573007,0.999708752221059
"CAALFM_C702150CA",993.006967640155,0.000534549515552858,0.0563395814250707,0.934666218991935,0.999708752221059
"CAALFM_C702160WA",357.680780776538,-0.00179838792832051,0.0561662792861683,0.8134202526531,0.999708752221059
"CAALFM_C702170CA",668.310815581809,0.00292691356397491,0.0564653488581878,0.625049457560469,0.999708752221059
"CAALFM_C702180CA",646.898945995905,-0.000171881662366676,0.0559920611948325,0.989555808854462,0.999708752221059
"CAALFM_C702190WA",49.5064680094014,0.000874190276062925,0.0563847892482845,0.880903712783317,0.999708752221059
"CAALFM_C702200WA",1590.29745109801,0.0114971133275603,0.0567068678997242,0.379019582441128,0.999708752221059
"CAALFM_C702210WA",20.8571535363582,0.00151022770671605,0.0563741305494765,0.802724774235804,0.999708752221059
"CAALFM_C702220CA",216.754767926799,0.00644026572516532,0.0569676673857383,0.225301356209058,0.999708752221059
"CAALFM_C702260WA",3.46658612776935,-4.88023360896989e-05,0.0566151725636847,0.981608468476838,0.999708752221059
"CAALFM_C702280WA",10.1203044817971,-0.000251475253832332,0.0565524372313511,0.941521288328651,0.999708752221059
"CAALFM_C702290WA",61.112620541767,0.00483840900648648,0.056724482534985,0.364680533122655,0.999708752221059
"CAALFM_C702300WA",701.573148933833,0.000481920248814433,0.0552923951896732,0.966657223308948,0.999708752221059
"CAALFM_C702310CA",248.559278240062,-0.00522578435472439,0.0548296478015034,0.726582009138239,0.999708752221059
"CAALFM_C702320WA",1037.93156720747,-0.000828058846967116,0.0555108773910441,0.936726765308828,0.999708752221059
"CAALFM_C702330WA",2269.81928571176,0.00799391928811899,0.0559562061134919,0.531186348992299,0.999708752221059
"CAALFM_C702340CA",1006.57862383147,-0.000512669662474186,0.0565605440124333,0.875978722970332,0.999708752221059
"CAALFM_C702350CA",633.684531997538,0.00104502491660057,0.0554974907422087,0.948876491453709,0.999708752221059
"CAALFM_C702360WA",8.22699438334201,-0.00130274471807201,0.0565667788732344,0.722506421991208,0.999708752221059
"CAALFM_C702370WA",567.409604557419,0.0100424988011959,0.0566593316383347,0.397011874299801,0.999708752221059
"CAALFM_C702380CA",33328.5882833914,-0.00133249821383988,0.0554450177109048,0.904726347900881,0.999708752221059
"CAALFM_C702390WA",1549.5047843375,0.0015898015991012,0.056221907254809,0.830782180426176,0.999708752221059
"CAALFM_C702420CA",166.911763075258,0.00212528904027613,0.056450191627998,0.705213150629239,0.999708752221059
"CAALFM_C702430CA",29.6874421892148,0.00172952724162161,0.0566151607478063,0.592856153463188,0.999708752221059
"CAALFM_C702450WA",683.796793147129,0.00300913172670356,0.055953371234381,0.755008280041057,0.999708752221059
"CAALFM_C702460CA",1056.8882283855,-0.000559860457871239,0.056428034356861,0.909665200563106,0.999708752221059
"CAALFM_C702470CA",822.736663194582,0.000221640969203934,0.0551810802072191,0.987290236048174,0.999708752221059
"CAALFM_C702480WA",1151.96324786515,-0.0056611690464106,0.0558174828045253,0.702123319285399,0.999708752221059
"CAALFM_C702490WA",876.60362306335,-0.011876667280369,0.0568129521138248,0.367083457887353,0.999708752221059
"CAALFM_C702500CA",432.415965150065,-0.00167996923132036,0.0554601078221486,0.887211259594019,0.999708752221059
"CAALFM_C702510WA",931.921908066407,-0.00178019633012651,0.0562028336494258,0.808324248533711,0.999708752221059
"CAALFM_C702520WA",138.769635752196,0.00235042703499803,0.0561350831180289,0.775401052281047,0.999708752221059
"CAALFM_C702530CA",346.941789419335,0.00539685056446272,0.0566044275600227,0.445010039021685,0.999708752221059
"CAALFM_C702540WA",288.699441974965,0.00426280314749432,0.0556860047183265,0.701297041990053,0.999708752221059
"CAALFM_C702550CA",691.726772823598,-0.00644363555872875,0.0556873751229114,0.608359635857194,0.999708752221059
"CAALFM_C702560WA",541.840476202835,0.00186986551554813,0.0548012578133538,0.89908554514286,0.999708752221059
"CAALFM_C702570CA",5611.79612426571,-0.00565350327199165,0.05569508596154,0.670092401766144,0.999708752221059
"CAALFM_C702600CA",1630.67224376597,-0.0089613330782885,0.0567013278581727,0.388860413607497,0.999708752221059
"CAALFM_C702610CA",1075.30349430915,-0.00132479666320801,0.056507368329283,0.763935406635919,0.999708752221059
"CAALFM_C702630WA",386.3493047748,0.00261115450651612,0.0561686259480024,0.754377365757826,0.999708752221059
"CAALFM_C702640WA",4732.93987693519,-0.00110541246383291,0.0563412816962489,0.85332651601891,0.999708752221059
"CAALFM_C702650WA",55.6045423705426,0.00618983848740964,0.0563130443089333,0.521773827650773,0.999708752221059
"CAALFM_C702660CA",282.273726077047,-0.000980924958537429,0.0562995160834161,0.875993691573828,0.999708752221059
"CAALFM_C702670WA",261.990885641298,0.00167405302449541,0.0561586748765971,0.834650103491473,0.999708752221059
"CAALFM_C702680WA",2509.42402363822,-0.000785359369931842,0.0564431303647284,0.871371359786465,0.999708752221059
"CAALFM_C702690CA",1189.44423864438,-0.00228507915317437,0.0555913945257084,0.834795988865021,0.999708752221059
"CAALFM_C702750WA",95.598773115867,0.00416856687383474,0.0565747567161603,0.488625203624316,0.999708752221059
"CAALFM_C702770WA",3752.23953055656,0.0103817407748285,0.0567680103263454,0.511001428378915,0.999708752221059
"CAALFM_C702780WA",6382.34060443674,-0.00220147469996992,0.0537874063745064,0.906764801420119,0.999708752221059
"CAALFM_C702790CA",2520.34468076043,0.0038157715175245,0.0534689818355205,0.850797812350753,0.999708752221059
"CAALFM_C702800WA",3219.92657258374,0.00556076239909679,0.0539288389877288,0.752413015120407,0.999708752221059
"CAALFM_C702810WA",2781.79479646098,-0.00382569426190712,0.0558839018653787,0.707860232909126,0.999708752221059
"CAALFM_C702830CA",180.957089154821,0.00446598715546779,0.0563980268708678,0.561812446648974,0.999708752221059
"CAALFM_C702840CA",7820.04632966722,-0.00274861792277172,0.0555023314381887,0.802841886792503,0.999708752221059
"CAALFM_C702850WA",955.57934432,-0.00242194892592208,0.0542672804686307,0.876481634864356,0.999708752221059
"CAALFM_C702860CA",3309.03977694828,-0.00131152309164275,0.0554437592404617,0.887659694117493,0.999708752221059
"CAALFM_C702870CA",521.817108382123,-0.0124793744056741,0.0557218585980973,0.460013262168952,0.999708752221059
"CAALFM_C702880CA",16.8824133007787,-0.00451982807876507,0.0567028190360532,0.373840326253838,0.999708752221059
"CAALFM_C702890CA",10555.7557462282,-0.000977093825751065,0.0556218218105024,0.923841772888936,0.999708752221059
"CAALFM_C702910WA",6022.32991130251,0.00629490440181384,0.056702102625877,0.389277738087375,0.999708752221059
"CAALFM_C702920WA",821.543179997338,-0.00566554743196091,0.0568771059562721,0.247625344580669,0.999708752221059
"CAALFM_C702930CA",1598.9463907086,-0.000685329593097586,0.0563464310846836,0.90410948292762,0.999708752221059
"CAALFM_C702940CA",1414.29332097424,-0.000743518200855767,0.0564083714666288,0.884506472301447,0.999708752221059
"CAALFM_C702950CA",1523.38422583774,-0.00255647866854623,0.0558512061123807,0.793159042988512,0.999708752221059
"CAALFM_C702960CA",623.961667902747,-0.000863436547710368,0.0525020623625017,0.95432300017521,0.999708752221059
"CAALFM_C702970WA",1368.29950776293,-0.00323720792990898,0.0551662602897526,0.727715427188199,0.999708752221059
"CAALFM_C702980CA",630.177809372748,0.0131379438637347,0.0574947201677509,0.278112208412436,0.999708752221059
"CAALFM_C702990WA",827.466922418508,0.0120001555778801,0.0554956672454994,0.484310209711285,0.999708752221059
"CAALFM_C703000CA",963.485960018,-0.00158225397535463,0.0564308213183263,0.767873253242539,0.999708752221059
"CAALFM_C703010WA",3949.37262038968,-0.00131649213389144,0.0557335232551033,0.894019652711881,0.999708752221059
"CAALFM_C703020CA",461.373649182177,0.00408678162183773,0.054799762652426,0.78159974779581,0.999708752221059
"CAALFM_C703030WA",592.658768759639,0.00185123203485297,0.0563522547047124,0.773517015077679,0.999708752221059
"CAALFM_C703040WA",181.255103110871,0.00435380517214228,0.0559255628847154,0.66522004544191,0.999708752221059
"CAALFM_C703050WA",1102.664910821,-0.0022670009027519,0.0552767531747885,0.854301488607608,0.999708752221059
"CAALFM_C703060CA",1079.56777059305,0.00410272955734317,0.0534523892030199,0.8242315091768,0.999708752221059
"CAALFM_C703070CA",2928.10387758763,0.00282231395373587,0.0557908408702041,0.81458493546602,0.999708752221059
"CAALFM_C703080WA",2085.38602131255,-0.0220342789003073,0.0570275067685532,0.315005408355533,0.999708752221059
"CAALFM_C703090CA",122.988525693662,0.0149459891355905,0.0589489994865631,0.0848899887310164,0.999708752221059
"CAALFM_C703110WA",23.1821597287644,0.00104232781573659,0.0564380944326173,0.843924211193199,0.999708752221059
"CAALFM_C703120WA",3389.79411249897,-0.000614372969243514,0.0564493375273769,0.895701461798663,0.999708752221059
"CAALFM_C703130CA",232.744234677732,-0.00196190732308589,0.0553758110170842,0.901656555166764,0.999708752221059
"CAALFM_C703140WA",165.24623697856,-0.00227457211297453,0.0563827921400795,0.713365614436194,0.999708752221059
"CAALFM_C703150WA",27.6986340866028,-0.00139599994794547,0.0565979961568887,0.664900678996106,0.999708752221059
"CAALFM_C703160WA",1968.57014470673,0.00527642332421405,0.0546139909577896,0.728038767002254,0.999708752221059
"CAALFM_C703170WA",434.931182196251,0.000487835025388109,0.0563997653158416,0.933528612556065,0.999708752221059
"CAALFM_C703180CA",6068.34959964629,0.0127600194295355,0.0558975630886476,0.605464085097704,0.999708752221059
"CAALFM_C703200CA",947.098539777148,-0.00498344560971165,0.0545999330839095,0.705056459321571,0.999708752221059
"CAALFM_C703210WA",296.180814864594,0.00102030972721985,0.0563818899193347,0.863388710405867,0.999708752221059
"CAALFM_C703220CA",2591.19566917784,0.0168744687871874,0.0584381138262328,0.229673780744164,0.999708752221059
"CAALFM_C703230CA",82.4984384477489,0.00821672686755076,0.057251998287855,0.163725430614958,0.999708752221059
"CAALFM_C703240WA",1281.95895102311,0.00419478332261074,0.0566077677068124,0.465209894525212,0.999708752221059
"CAALFM_C703250CA",16762.9679181999,0.000145886982265072,0.0560960666111862,0.989850414064479,0.999708752221059
"CAALFM_C703260CA",371.803976354281,0.000349521900003595,0.0563430728890145,0.957842542103078,0.999708752221059
"CAALFM_C703270WA",3466.99628884671,-0.000662090614468408,0.056551820383896,0.848550588455622,0.999708752221059
"CAALFM_C703280CA",197.508301111575,0.00128849179680066,0.0566220260638198,0.64483353926095,0.999708752221059
"CAALFM_C703290CA",811.383560834649,0.00595855523877443,0.0568370119490591,0.305762717048844,0.999708752221059
"CAALFM_C703300CA",569.565575531272,-0.00124737927058119,0.0563726747880885,0.829002107336431,0.999708752221059
"CAALFM_C703310WA",419.098361773088,-0.00550126187908427,0.056959179160189,0.122795323767747,0.999708752221059
"CAALFM_C703320CA",1199.3235411539,0.00183436684267805,0.0546545988073556,0.901435753054521,0.999708752221059
"CAALFM_C703330CA",10412.3315111757,-0.00275266450034377,0.0564080421765731,0.657793552982387,0.999708752221059
"CAALFM_C703340CA",198.09135501588,-0.00386445639938253,0.0563659092836975,0.591600161979467,0.999708752221059
"CAALFM_C703350CA",1604.09258477442,-0.00180876192579189,0.0565480532585069,0.665152517540975,0.999708752221059
"CAALFM_C703360WA",8324.02651696279,0.0038392170970095,0.0567664424657061,0.577197881968412,0.999708752221059
"CAALFM_C703370CA",1615.3169813106,0.00298980339958211,0.0561098750560396,0.737705345952149,0.999708752221059
"CAALFM_C703380WA",478.935661005654,-0.000711482416666897,0.0563524500283847,0.901249169906092,0.999708752221059
"CAALFM_C703390CA",3165.80289285024,-0.0028689428179765,0.0557902301769221,0.806220090065206,0.999708752221059
"CAALFM_C703400CA",2222.87935751821,-0.00135257804263426,0.0565024493617167,0.762200303161593,0.999708752221059
"CAALFM_C703410CA",574.570905390903,0.0199005218431764,0.0560771214111702,0.368303410357064,0.999708752221059
"CAALFM_C703420CA",721.00091995051,0.00386835849694827,0.0561006751259535,0.67400855475378,0.999708752221059
"CAALFM_C703440WA",705.070496769205,0.00365974589587773,0.0562244082417376,0.659859552952701,0.999708752221059
"CAALFM_C703450CA",713.228365703858,0.0021115938312475,0.0565928548512153,0.590754160605537,0.999708752221059
"CAALFM_C703460WA",34.3440471669897,0.0021151389344197,0.0566053621368262,0.569395246710473,0.999708752221059
"CAALFM_C703470WA",23.9455837866275,0.000995979311495356,0.0564150348206941,0.857164741965605,0.999708752221059
"CAALFM_C703480WA",1159.12354826483,-0.00527052826847195,0.0556399408113216,0.661840592359326,0.999708752221059
"CAALFM_C703490WA",908.264195241152,0.00333929874048572,0.0565590956368645,0.536379862877182,0.999708752221059
"CAALFM_C703500WA",576.446193838035,-0.00209394883432373,0.0549695069389452,0.874724846968681,0.999708752221059
"CAALFM_C703520WA",240.192338008103,0.0103193462643253,0.0571444079142117,0.301042901479735,0.999708752221059
"CAALFM_C703530CA",236.92228073643,0.0010209744355154,0.0562138342211424,0.889926058910011,0.999708752221059
"CAALFM_C703540CA",1596.60284482413,-0.00043401947107369,0.0566005361085446,0.867274733949243,0.999708752221059
"CAALFM_C703550CA",2.46371962410982,0.00355203633763955,0.0567623692555942,0.212997847724058,0.999708752221059
"CAALFM_C703560WA",22.7952203400479,0.00171861750728425,0.0566673539207644,0.419591812823973,0.999708752221059
"CAALFM_C703580CA",209.875179965155,0.00221104842906743,0.0565956199467177,0.576245872771884,0.999708752221059
"CAALFM_C703590CA",1445.60833209117,-0.000770495442644536,0.056229348135127,0.90840902065889,0.999708752221059
"CAALFM_C703600WA",1908.73997906051,-0.00200539164746324,0.0537906130921076,0.905133290245635,0.999708752221059
"CAALFM_C703610CA",1033.92164772798,-0.00130426749485404,0.0562408504806893,0.849308447886902,0.999708752221059
"CAALFM_C703620CA",814.330616390685,-0.00122929228285331,0.055315209632672,0.927327957692264,0.999708752221059
"CAALFM_C703630CA",1024.50627428136,-0.00233407420934865,0.0564038100025737,0.698022546890767,0.999708752221059
"CAALFM_C703640CA",664.219632394535,0.000274241205152901,0.0561244092089395,0.977348838224988,0.999708752221059
"CAALFM_C703650WA",720.55041558379,-0.0152075695026557,0.0574583449515103,0.292121087611006,0.999708752221059
"CAALFM_C703660CA",9858.88572639257,-0.00216479648552089,0.056129365252435,0.785503388073022,0.999708752221059
"CAALFM_C703670WA",13077.8431735523,-0.000808223056840889,0.0564715573589917,0.851745857984782,0.999708752221059
"CAALFM_C703680WA",202.460003650259,0.000508874030081868,0.056436510208564,0.925498036560559,0.999708752221059
"CAALFM_C703690WA",63.8724537112754,0.00252975040769845,0.0562442855105138,0.737497616474992,0.999708752221059
"CAALFM_C703700CA",1408.01744265153,-0.000351695365016357,0.0565926133806164,0.894057242868356,0.999708752221059
"CAALFM_C703710CA",389.614962589281,0.00263402628535824,0.056219989256277,0.735589818119608,0.999708752221059
